Grupo,Año,TIempo,Session,Objeto,Accion,Nota,Compuesto,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:42:54,82634793108,PROBLEM7,20,"8,1",PROBLEM7-20,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:42:55,82634793108,PROBLEM7,40,"8,1",PROBLEM7-40,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:42:59,82634793108,PROBLEM7,60,"8,1",PROBLEM7-60,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:43:15,82634793108,PROBLEM7,80,"8,1",PROBLEM7-80,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:43:17,82634793108,PROBLEM7,100,"8,1",PROBLEM7-100,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:56:25,35988933061,PROBLEM9,20,"8,1",PROBLEM9-20,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:56:25,35988933061,PROBLEM9,40,"8,1",PROBLEM9-40,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:56:30,35988933061,PROBLEM9,60,"8,1",PROBLEM9-60,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:58:05,35988933061,PROBLEM9,80,"8,1",PROBLEM9-80,,,,,
DBA 1920 P2 GK,1920,10/11/2019 20:58:07,35988933061,PROBLEM9,100,"8,1",PROBLEM9-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:27:27,94034575479,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:27:28,94034575479,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:27:38,94034575479,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:27:38,94034575479,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:27:46,94034575479,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:29:10,48101597639,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:29:10,48101597639,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:29:19,48101597639,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:29:19,48101597639,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:29:28,48101597639,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:08,102399946237,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:09,102399946237,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:16,102399946237,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:17,102399946237,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:24,102399946237,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:53,73680112501,PROBLEM9,20,"8,1",PROBLEM9-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:34:53,73680112501,PROBLEM9,40,"8,1",PROBLEM9-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:35:01,73680112501,PROBLEM9,60,"8,1",PROBLEM9-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:37:21,57258717178,PROBLEM9,80,"8,1",PROBLEM9-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:37:24,57258717178,PROBLEM9,100,"8,1",PROBLEM9-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:43:37,76540422947,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:43:37,76540422947,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:43:43,76540422947,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:43:43,76540422947,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:43:49,79463798378,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:47:33,90485330243,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:47:33,90485330243,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:47:39,90485330243,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:47:40,90485330243,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:47:47,90485330243,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:20,26277653338,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:20,26277653338,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:27,26277653338,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:27,26277653338,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:32,26277653338,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:39,14078930370,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:48:39,14078930370,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:51:41,75487398045,PROBLEM8,20,"8,1",PROBLEM8-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:51:41,75487398045,PROBLEM8,40,"8,1",PROBLEM8-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:51:47,75487398045,PROBLEM8,60,"8,1",PROBLEM8-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:51:47,75487398045,PROBLEM8,80,"8,1",PROBLEM8-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:51:53,75487398045,PROBLEM8,100,"8,1",PROBLEM8-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:21,32052203822,PROBLEM3,20,"8,1",PROBLEM3-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:21,32052203822,PROBLEM3,40,"8,1",PROBLEM3-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:27,32052203822,PROBLEM3,60,"8,1",PROBLEM3-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:47,90826821288,PROBLEM3,20,"8,1",PROBLEM3-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:48,90826821288,PROBLEM3,40,"8,1",PROBLEM3-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:53:53,90826821288,PROBLEM3,60,"8,1",PROBLEM3-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:55:26,92629238002,PROBLEM3,20,"8,1",PROBLEM3-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:55:26,92629238002,PROBLEM3,40,"8,1",PROBLEM3-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:55:31,92629238002,PROBLEM3,60,"8,1",PROBLEM3-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:56:41,51531183174,PROBLEM7,20,"8,1",PROBLEM7-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:56:42,51531183174,PROBLEM7,40,"8,1",PROBLEM7-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:57:23,51531183174,PROBLEM7,60,"8,1",PROBLEM7-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:57:30,51531183174,PROBLEM7,80,"8,1",PROBLEM7-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 0:57:38,51531183174,PROBLEM7,100,"8,1",PROBLEM7-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:08:44,36406783228,PROBLEM6,20,"8,1",PROBLEM6-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:08:45,36406783228,PROBLEM6,40,"8,1",PROBLEM6-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:08:50,36406783228,PROBLEM6,60,"8,1",PROBLEM6-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:08:58,55839344604,PROBLEM6,20,"8,1",PROBLEM6-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:08:59,55839344604,PROBLEM6,40,"8,1",PROBLEM6-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:04,55839344604,PROBLEM6,60,"8,1",PROBLEM6-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:09,55839344604,PROBLEM6,80,"8,1",PROBLEM6-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:11,55839344604,PROBLEM6,100,"8,1",PROBLEM6-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:44,80295216814,PROBLEM3,20,"8,1",PROBLEM3-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:45,80295216814,PROBLEM3,40,"8,1",PROBLEM3-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:09:49,80295216814,PROBLEM3,60,"8,1",PROBLEM3-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:04,80295216814,PROBLEM3,80,"8,1",PROBLEM3-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:08,80295216814,PROBLEM3,100,"8,1",PROBLEM3-100,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:22,35840519090,PROBLEM3,20,"8,1",PROBLEM3-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:23,35840519090,PROBLEM3,40,"8,1",PROBLEM3-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:29,35840519090,PROBLEM3,60,"8,1",PROBLEM3-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:50,73798928629,PROBLEM5,20,"8,1",PROBLEM5-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:50,73798928629,PROBLEM5,40,"8,1",PROBLEM5-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:10:55,73798928629,PROBLEM5,60,"8,1",PROBLEM5-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:11:40,82329747062,PROBLEM2,20,"8,1",PROBLEM2-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:11:41,82329747062,PROBLEM2,40,"8,1",PROBLEM2-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:11:46,82329747062,PROBLEM2,60,"8,1",PROBLEM2-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:11:59,33067409253,PROBLEM2,20,"8,1",PROBLEM2-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:11:59,33067409253,PROBLEM2,40,"8,1",PROBLEM2-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:04,33067409253,PROBLEM2,60,"8,1",PROBLEM2-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:13,101091783273,PROBLEM2,20,"8,1",PROBLEM2-20,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:13,101091783273,PROBLEM2,40,"8,1",PROBLEM2-40,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:19,101091783273,PROBLEM2,60,"8,1",PROBLEM2-60,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:25,101091783273,PROBLEM2,80,"8,1",PROBLEM2-80,,,,,
DBA 1920 P2 GK,1920,11/11/2019 1:12:27,101091783273,PROBLEM2,100,"8,1",PROBLEM2-100,,,,,
DBA 1920 P2 GL,1920,17/10/2019 9:31:19,35035828758,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 10:36:47,41297516815,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 10:37:18,110098901146,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 10:37:29,88105567727,PROBLEM3,20,"8,34",PROBLEM3-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 20:49:24,15352422777,PROBLEM3,40,"8,34",PROBLEM3-40,,,,,
DBA 1920 P2 GL,1920,17/10/2019 20:50:50,70861872109,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 20:50:50,70861872109,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,17/10/2019 20:59:57,3154657359,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 20:59:57,3154657359,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,17/10/2019 21:35:27,47206594486,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 21:35:27,47206594486,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,17/10/2019 21:52:10,62260231612,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 21:52:11,62260231612,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,17/10/2019 22:11:24,103076565557,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,17/10/2019 22:11:24,103076565557,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:01:35,61150712553,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:01:42,61150712553,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:14:47,89668221439,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:14:47,89668221439,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:15:25,104154640508,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:15:25,104154640508,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:16:26,104154640508,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,20/10/2019 22:16:30,104154640508,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:44:33,34965653845,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:44:33,34965653845,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:55:43,72761465798,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:55:44,72761465798,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:56:06,82697676405,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:56:06,82697676405,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:58:32,82697676405,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:58:36,82697676405,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,22/10/2019 23:58:37,82697676405,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,23/10/2019 0:40:10,95946361983,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,23/10/2019 0:40:10,95946361983,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,23/10/2019 1:05:56,49621750360,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,23/10/2019 1:05:59,49621750360,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,23/10/2019 1:06:00,49621750360,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,23/10/2019 1:19:16,75627446937,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,23/10/2019 1:19:16,75627446937,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,23/10/2019 13:14:30,36341228939,PROBLEM2,60,"8,34",PROBLEM2-60,,,,,
DBA 1920 P2 GL,1920,23/10/2019 13:14:35,36341228939,PROBLEM2,80,"8,34",PROBLEM2-80,,,,,
DBA 1920 P2 GL,1920,23/10/2019 13:14:36,36341228939,PROBLEM2,100,"8,34",PROBLEM2-100,,,,,
DBA 1920 P2 GL,1920,23/10/2019 13:16:04,82646566279,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,23/10/2019 13:16:04,82646566279,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,23/10/2019 14:08:55,55793966170,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,23/10/2019 23:50:37,76417786919,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:07:57,54534742973,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:08:04,54534742973,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:08:05,54534742973,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:08:06,54534742973,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:14:21,85084722673,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:15:01,94107655181,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:15:01,94107655181,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:28:43,94107655181,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:28:44,94107655181,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,24/10/2019 10:28:44,94107655181,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:06:19,92626522837,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:06:19,92626522837,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:06:23,92626522837,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:06:29,92626522837,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:06:31,92626522837,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:08:32,20006395143,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:08:32,20006395143,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:10:34,56199609818,PROBLEM3,20,"8,34",PROBLEM3-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:10:34,56199609818,PROBLEM3,40,"8,34",PROBLEM3-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:10:50,9629925777,PROBLEM4,20,"8,34",PROBLEM4-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:10:50,9629925777,PROBLEM4,40,"8,34",PROBLEM4-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:10:53,9629925777,PROBLEM4,60,"8,34",PROBLEM4-60,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:11:18,50414052640,PROBLEM5,20,"8,34",PROBLEM5-20,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:11:19,50414052640,PROBLEM5,40,"8,34",PROBLEM5-40,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:38:56,50414052640,PROBLEM5,80,"8,34",PROBLEM5-80,,,,,
DBA 1920 P2 GL,1920,24/10/2019 23:38:56,50414052640,PROBLEM5,100,"8,34",PROBLEM5-100,,,,,
DBA 1920 P2 GL,1920,28/10/2019 9:43:21,52824555282,PROBLEM5,60,"8,34",PROBLEM5-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:08:25,88272096082,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:08:26,88272096082,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:09:43,41413375858,PROBLEM3,20,"8,34",PROBLEM3-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:09:44,41413375858,PROBLEM3,40,"8,34",PROBLEM3-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:09:46,41413375858,PROBLEM3,60,"8,34",PROBLEM3-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:10:07,41413375858,PROBLEM3,80,"8,34",PROBLEM3-80,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:10:07,41413375858,PROBLEM3,100,"8,34",PROBLEM3-100,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:10:51,85542053884,PROBLEM4,20,"8,34",PROBLEM4-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:10:51,85542053884,PROBLEM4,40,"8,34",PROBLEM4-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:10:53,104641412853,PROBLEM4,60,"8,34",PROBLEM4-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:14:09,26555509252,PROBLEM4,20,"8,34",PROBLEM4-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:14:10,26555509252,PROBLEM4,40,"8,34",PROBLEM4-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:14:11,26555509252,PROBLEM4,60,"8,34",PROBLEM4-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:16:33,100959390715,PROBLEM4,20,"8,34",PROBLEM4-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:16:33,100959390715,PROBLEM4,40,"8,34",PROBLEM4-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:16:36,38610627496,PROBLEM4,60,"8,34",PROBLEM4-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:18:10,59724327701,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:18:10,59724327701,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:21:46,18353292448,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:21:46,18353292448,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:23:25,10255131957,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:23:25,10255131957,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:25:04,29358634660,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:25:04,29358634660,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:25:51,7156089230,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:25:51,7156089230,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:25:53,7156089230,PROBLEM2,60,"8,34",PROBLEM2-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:30:16,97546811707,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:30:16,97546811707,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:30:18,97546811707,PROBLEM2,60,"8,34",PROBLEM2-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:30:20,97546811707,PROBLEM2,80,"8,34",PROBLEM2-80,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:30:20,97546811707,PROBLEM2,100,"8,34",PROBLEM2-100,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:32:22,34766341737,PROBLEM2,20,"8,34",PROBLEM2-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:32:22,34766341737,PROBLEM2,40,"8,34",PROBLEM2-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:32:25,109843174935,PROBLEM2,60,"8,34",PROBLEM2-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:32:32,109843174935,PROBLEM2,80,"8,34",PROBLEM2-80,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:32:35,109843174935,PROBLEM2,100,"8,34",PROBLEM2-100,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:33:47,66084022804,PROBLEM1,20,"8,34",PROBLEM1-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:33:47,66084022804,PROBLEM1,40,"8,34",PROBLEM1-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:33:48,66084022804,PROBLEM1,60,"8,34",PROBLEM1-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:33:51,66084022804,PROBLEM1,80,"8,34",PROBLEM1-80,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:33:52,66084022804,PROBLEM1,100,"8,34",PROBLEM1-100,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:14,61789073510,PROBLEM3,20,"8,34",PROBLEM3-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:14,61789073510,PROBLEM3,40,"8,34",PROBLEM3-40,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:16,61789073510,PROBLEM3,60,"8,34",PROBLEM3-60,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:21,61789073510,PROBLEM3,80,"8,34",PROBLEM3-80,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:22,61789073510,PROBLEM3,100,"8,34",PROBLEM3-100,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:41,44752023063,PROBLEM4,20,"8,34",PROBLEM4-20,,,,,
DBA 1920 P2 GL,1920,29/10/2019 10:34:41,44752023063,PROBLEM4,40,"8,34",PROBLEM4-40,,,,,
